EventID,AssetID,FailureDate,FailureModeID,DowntimeStart,DowntimeEnd,DowntimeHours,RepairHours,FailureCause,FailureConsequence,RepairCost,ProductionLoss,IsRepeatFailure,DataOrigin,IsIllustrative
244,LNG-MTR-098,2015-04-15,4,2015-04-15 06:00:00,2015-04-15 22:00:00,16.0,12.8,Installation,Medium,10000.0,32000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
245,LNG-GEN-034,2015-04-16,1,2015-04-16 06:00:00,2015-04-16 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
246,LNG-MTR-093,2015-04-16,1,2015-04-16 06:00:00,2015-04-16 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
247,LNG-GEN-024,2015-04-17,4,2015-04-17 06:00:00,2015-04-17 22:00:00,16.0,12.8,Installation,Medium,15000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
248,LNG-MTR-038,2015-04-17,3,2015-04-17 06:00:00,2015-04-18 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
249,LNG-MTR-073,2015-04-17,3,2015-04-17 06:00:00,2015-04-18 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
250,LNG-PMP-081,2015-04-17,2,2015-04-17 06:00:00,2015-04-17 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
251,LNG-CMP-002,2015-04-18,2,2015-04-18 06:00:00,2015-04-18 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
252,LNG-GEN-099,2015-04-18,4,2015-04-18 06:00:00,2015-04-18 22:00:00,16.0,12.8,Installation,Medium,15000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
253,LNG-CWP-020,2015-04-19,3,2015-04-19 06:00:00,2015-04-20 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
254,LNG-CMP-037,2015-04-19,3,2015-04-19 06:00:00,2015-04-20 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
255,LNG-PMP-001,2015-04-20,2,2015-04-20 06:00:00,2015-04-20 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
256,LNG-PMP-011,2015-04-20,2,2015-04-20 06:00:00,2015-04-20 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
257,LNG-PMP-011,2015-04-20,4,2015-04-20 06:00:00,2015-04-20 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
258,LNG-GEN-069,2015-04-20,3,2015-04-20 06:00:00,2015-04-21 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
259,LNG-CMP-092,2015-04-20,1,2015-04-20 06:00:00,2015-04-20 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
260,LNG-CMP-092,2015-04-20,2,2015-04-20 06:00:00,2015-04-20 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
261,LNG-CWP-095,2015-04-20,4,2015-04-20 06:00:00,2015-04-20 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
262,LNG-MTR-008,2015-04-21,2,2015-04-21 06:00:00,2015-04-21 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
263,LNG-CWP-055,2015-04-21,2,2015-04-21 06:00:00,2015-04-21 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
264,LNG-CMP-022,2015-04-22,2,2015-04-22 06:00:00,2015-04-22 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
265,LNG-CMP-007,2015-04-24,1,2015-04-24 06:00:00,2015-04-24 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
266,LNG-PMP-071,2015-04-26,2,2015-04-26 06:00:00,2015-04-26 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
267,LNG-CMP-087,2015-04-27,2,2015-04-27 06:00:00,2015-04-27 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
268,LNG-PMP-056,2015-04-29,2,2015-04-29 06:00:00,2015-04-29 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
269,LNG-CWP-050,2015-04-30,2,2015-04-30 06:00:00,2015-04-30 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
270,LNG-GEN-054,2015-04-30,2,2015-04-30 06:00:00,2015-04-30 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
271,LNG-MTR-098,2015-04-30,2,2015-04-30 06:00:00,2015-04-30 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
272,LNG-MTR-098,2015-04-30,3,2015-04-30 06:00:00,2015-05-01 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
273,LNG-MTR-028,2015-05-01,1,2015-05-01 06:00:00,2015-05-01 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
274,LNG-MTR-033,2015-05-01,2,2015-05-01 06:00:00,2015-05-01 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
275,LNG-MTR-058,2015-05-01,4,2015-05-01 06:00:00,2015-05-01 22:00:00,16.0,12.8,Installation,Medium,10000.0,32000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
276,LNG-MTR-093,2015-05-01,2,2015-05-01 06:00:00,2015-05-01 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
277,LNG-PMP-041,2015-05-02,1,2015-05-02 06:00:00,2015-05-02 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
278,LNG-MTR-073,2015-05-02,4,2015-05-02 06:00:00,2015-05-02 22:00:00,16.0,12.8,Installation,Medium,10000.0,32000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
279,LNG-PMP-076,2015-05-03,2,2015-05-03 06:00:00,2015-05-03 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
280,LNG-PMP-096,2015-05-03,4,2015-05-03 06:00:00,2015-05-03 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
281,LNG-GEN-099,2015-05-03,2,2015-05-03 06:00:00,2015-05-03 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
282,LNG-CWP-025,2015-05-04,3,2015-05-04 06:00:00,2015-05-05 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
283,LNG-GEN-064,2015-05-05,3,2015-05-05 06:00:00,2015-05-06 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
284,LNG-CWP-095,2015-05-05,1,2015-05-05 06:00:00,2015-05-05 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
285,LNG-CWP-035,2015-05-06,3,2015-05-06 06:00:00,2015-05-07 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
286,LNG-CMP-042,2015-05-06,1,2015-05-06 06:00:00,2015-05-06 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
287,LNG-CWP-075,2015-05-07,3,2015-05-07 06:00:00,2015-05-08 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
288,LNG-PMP-021,2015-05-08,1,2015-05-08 06:00:00,2015-05-08 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
289,LNG-GEN-074,2015-05-08,2,2015-05-08 06:00:00,2015-05-08 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
290,LNG-GEN-094,2015-05-08,4,2015-05-08 06:00:00,2015-05-08 22:00:00,16.0,12.8,Installation,Medium,15000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
291,LNG-CMP-007,2015-05-09,3,2015-05-09 06:00:00,2015-05-10 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
292,LNG-CMP-097,2015-05-09,3,2015-05-09 06:00:00,2015-05-10 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
293,LNG-CMP-032,2015-05-10,2,2015-05-10 06:00:00,2015-05-10 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
294,LNG-MTR-048,2015-05-11,2,2015-05-11 06:00:00,2015-05-11 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
295,LNG-MTR-053,2015-05-13,2,2015-05-13 06:00:00,2015-05-13 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
296,LNG-MTR-063,2015-05-13,3,2015-05-13 06:00:00,2015-05-14 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
297,LNG-CMP-082,2015-05-13,1,2015-05-13 06:00:00,2015-05-13 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
298,LNG-MTR-018,2015-05-15,3,2015-05-15 06:00:00,2015-05-16 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
299,LNG-GEN-049,2015-05-15,2,2015-05-15 06:00:00,2015-05-15 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
300,LNG-MTR-098,2015-05-15,1,2015-05-15 06:00:00,2015-05-15 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
301,LNG-CMP-017,2015-05-16,1,2015-05-16 06:00:00,2015-05-16 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
302,LNG-MTR-058,2015-05-16,1,2015-05-16 06:00:00,2015-05-16 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
303,LNG-MTR-083,2015-05-16,3,2015-05-16 06:00:00,2015-05-17 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
304,LNG-MTR-093,2015-05-16,3,2015-05-16 06:00:00,2015-05-17 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
305,LNG-PMP-016,2015-05-17,4,2015-05-17 06:00:00,2015-05-17 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
306,LNG-MTR-073,2015-05-17,1,2015-05-17 06:00:00,2015-05-17 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
307,LNG-GEN-079,2015-05-17,3,2015-05-17 06:00:00,2015-05-18 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
308,LNG-GEN-099,2015-05-18,1,2015-05-18 06:00:00,2015-05-18 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
309,LNG-CWP-010,2015-05-19,2,2015-05-19 06:00:00,2015-05-19 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
310,LNG-CMP-037,2015-05-19,4,2015-05-19 06:00:00,2015-05-19 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
311,LNG-PMP-066,2015-05-19,1,2015-05-19 06:00:00,2015-05-19 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
312,LNG-PMP-066,2015-05-19,2,2015-05-19 06:00:00,2015-05-19 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
313,LNG-GEN-059,2015-05-20,3,2015-05-20 06:00:00,2015-05-21 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
314,LNG-GEN-069,2015-05-20,2,2015-05-20 06:00:00,2015-05-20 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
315,LNG-CWP-090,2015-05-20,2,2015-05-20 06:00:00,2015-05-20 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
316,LNG-CMP-092,2015-05-20,4,2015-05-20 06:00:00,2015-05-20 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
317,LNG-CWP-035,2015-05-21,1,2015-05-21 06:00:00,2015-05-21 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
318,LNG-MTR-043,2015-05-21,2,2015-05-21 06:00:00,2015-05-21 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
319,LNG-CMP-022,2015-05-22,1,2015-05-22 06:00:00,2015-05-22 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
320,LNG-CMP-022,2015-05-22,4,2015-05-22 06:00:00,2015-05-22 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
321,LNG-PMP-031,2015-05-22,1,2015-05-22 06:00:00,2015-05-22 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
322,LNG-CWP-045,2015-05-22,3,2015-05-22 06:00:00,2015-05-23 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
323,LNG-GEN-089,2015-05-23,3,2015-05-23 06:00:00,2015-05-24 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
324,LNG-GEN-094,2015-05-23,3,2015-05-23 06:00:00,2015-05-24 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
325,LNG-CMP-007,2015-05-24,2,2015-05-24 06:00:00,2015-05-24 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
326,LNG-CMP-062,2015-05-28,3,2015-05-28 06:00:00,2015-05-29 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
327,LNG-MTR-063,2015-05-28,2,2015-05-28 06:00:00,2015-05-28 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
328,LNG-CWP-070,2015-05-28,2,2015-05-28 06:00:00,2015-05-28 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
329,LNG-CWP-085,2015-05-30,4,2015-05-30 06:00:00,2015-05-30 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
330,LNG-MTR-098,2015-05-30,4,2015-05-30 06:00:00,2015-05-30 22:00:00,16.0,12.8,Installation,Medium,10000.0,32000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
331,LNG-MTR-033,2015-05-31,2,2015-05-31 06:00:00,2015-05-31 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
332,LNG-PMP-051,2015-05-31,2,2015-05-31 06:00:00,2015-05-31 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
333,LNG-MTR-058,2015-05-31,2,2015-05-31 06:00:00,2015-05-31 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
334,LNG-CWP-065,2015-05-31,1,2015-05-31 06:00:00,2015-05-31 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
335,LNG-CMP-067,2015-05-31,3,2015-05-31 06:00:00,2015-06-01 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
336,LNG-MTR-083,2015-05-31,2,2015-05-31 06:00:00,2015-05-31 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
337,LNG-PMP-016,2015-06-01,2,2015-06-01 06:00:00,2015-06-01 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
338,LNG-GEN-099,2015-06-02,3,2015-06-02 06:00:00,2015-06-03 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
339,LNG-CWP-010,2015-06-03,1,2015-06-03 06:00:00,2015-06-03 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
340,LNG-CWP-025,2015-06-03,1,2015-06-03 06:00:00,2015-06-03 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
341,LNG-CWP-025,2015-06-03,2,2015-06-03 06:00:00,2015-06-03 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
342,LNG-CMP-037,2015-06-03,3,2015-06-03 06:00:00,2015-06-04 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
343,LNG-CWP-040,2015-06-03,4,2015-06-03 06:00:00,2015-06-03 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
344,LNG-CWP-015,2015-06-04,1,2015-06-04 06:00:00,2015-06-04 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
345,LNG-MTR-023,2015-06-04,4,2015-06-04 06:00:00,2015-06-04 22:00:00,16.0,12.8,Installation,Medium,10000.0,32000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
346,LNG-CWP-090,2015-06-04,4,2015-06-04 06:00:00,2015-06-04 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
347,LNG-CWP-095,2015-06-04,4,2015-06-04 06:00:00,2015-06-04 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
348,LNG-CMP-042,2015-06-05,2,2015-06-05 06:00:00,2015-06-05 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
349,LNG-MTR-043,2015-06-05,1,2015-06-05 06:00:00,2015-06-05 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
350,LNG-CWP-055,2015-06-05,3,2015-06-05 06:00:00,2015-06-06 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
351,LNG-MTR-078,2015-06-05,3,2015-06-05 06:00:00,2015-06-06 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
352,LNG-PMP-036,2015-06-06,1,2015-06-06 06:00:00,2015-06-06 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
353,LNG-CWP-075,2015-06-06,2,2015-06-06 06:00:00,2015-06-06 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
354,LNG-MTR-013,2015-06-10,4,2015-06-10 06:00:00,2015-06-10 22:00:00,16.0,12.8,Installation,Medium,10000.0,32000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
355,LNG-PMP-071,2015-06-10,3,2015-06-10 06:00:00,2015-06-11 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
356,LNG-PMP-056,2015-06-13,4,2015-06-13 06:00:00,2015-06-13 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
357,LNG-GEN-044,2015-06-14,1,2015-06-14 06:00:00,2015-06-14 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
358,LNG-MTR-098,2015-06-14,2,2015-06-14 06:00:00,2015-06-14 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
359,LNG-CMP-017,2015-06-15,4,2015-06-15 06:00:00,2015-06-15 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
360,LNG-MTR-028,2015-06-15,2,2015-06-15 06:00:00,2015-06-15 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
361,LNG-MTR-033,2015-06-15,3,2015-06-15 06:00:00,2015-06-16 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
362,LNG-CMP-067,2015-06-15,1,2015-06-15 06:00:00,2015-06-15 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
363,LNG-PMP-016,2015-06-16,1,2015-06-16 06:00:00,2015-06-16 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
364,LNG-GEN-079,2015-06-16,2,2015-06-16 06:00:00,2015-06-16 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
365,LNG-PMP-081,2015-06-16,2,2015-06-16 06:00:00,2015-06-16 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
